target_mode,candidate_id,state_date,actual_growth,actual_inflation,actual_labour,growth_lower,growth_upper,inflation_lower,inflation_upper,labour_lower,labour_upper,actual_regime,actual_family,growth_error,inflation_error,labour_error,forecast_growth,forecast_inflation,forecast_labour,forecast_regime,forecast_family,probabilities_json,primary_family,secondary_regime,family_top_probability,family_probability_margin,ambiguity_indicator,alternative_families_json,family_probabilities_json,regime_probabilities_json,threshold_family_consensus,scenario_count,forecast_family_probabilities_json,forecast_top_family
initial_release,expanding_robust_z__policy__equal__sensitive,2025-07-31,0.7457944523353853,-0.05719369590026027,-0.46685275176996816,-1.7552931368418432,1.6473049128911978,-0.2353497292156376,1.1733410724029116,-1.212330268412156,0.83390390805591,balanced_expansion,benign_expansion,-0.7997885643107079,0.5273671981615051,0.11405102977129111,-0.05399411197532257,0.4701735022612449,-0.35280172199867704,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.1240234375, ""demand_slowdown"": 0.1357421875, ""disinflationary_expansion"": 0.0595703125, ""hard_landing_risk"": 0.140625, ""mixed_transition"": 0.1611328125, ""overheating"": 0.03515625, ""reflation"": 0.2314453125, ""stagflation_risk"": 0.1123046875}",mixed,mixed_transition,0.5185185185185185,0.037037037037037035,True,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.48148148148148145, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.5185185185185185}","{""balanced_expansion"": 0.37037037037037035, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.1111111111111111, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.5185185185185185, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.1123046875, ""benign_expansion"": 0.18359375, ""contraction"": 0.2763671875, ""inflationary_expansion"": 0.2666015625, ""mixed"": 0.1611328125}",contraction
initial_release,expanding_robust_z__policy__equal__sensitive,2025-08-31,0.7457944523353853,-0.011341584921267314,-0.7548760436944165,-2.0,1.7833950003093104,-0.5832051958777432,0.8249686553222214,-0.9015577445851505,1.2537495626034452,mixed_transition,mixed,-0.9351033439304153,0.13222331464350645,0.9309719527035638,-0.18930889159502992,0.12088172972223915,0.1760959090091473,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.1298828125, ""demand_slowdown"": 0.2685546875, ""disinflationary_expansion"": 0.111328125, ""hard_landing_risk"": 0.078125, ""mixed_transition"": 0.15234375, ""overheating"": 0.0341796875, ""reflation"": 0.140625, ""stagflation_risk"": 0.0849609375}",mixed,mixed_transition,0.8888888888888888,0.7777777777777777,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.1111111111111111, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.8888888888888888}","{""balanced_expansion"": 0.07407407407407407, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.037037037037037035, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.8888888888888888, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0849609375, ""benign_expansion"": 0.2412109375, ""contraction"": 0.3466796875, ""inflationary_expansion"": 0.1748046875, ""mixed"": 0.15234375}",contraction
initial_release,expanding_robust_z__policy__equal__sensitive,2025-09-30,0.7457944523353853,-0.3249226534366563,-0.6540180608646597,-2.0,1.8529041301564855,-0.762072940763895,0.6805863501803004,-1.1994246147697314,0.860507654030664,disinflationary_expansion,benign_expansion,-1.3033259508445876,0.284179358144859,0.3696935672113265,-0.5575314985092023,-0.040743295291797245,-0.28432449365333323,demand_slowdown,contraction,"{""balanced_expansion"": 0.095703125, ""demand_slowdown"": 0.3134765625, ""disinflationary_expansion"": 0.0869140625, ""hard_landing_risk"": 0.2255859375, ""mixed_transition"": 0.1396484375, ""overheating"": 0.0107421875, ""reflation"": 0.0859375, ""stagflation_risk"": 0.0419921875}",mixed,mixed_transition,0.7777777777777778,0.5555555555555556,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.2222222222222222, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.7777777777777778}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.2222222222222222, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.7777777777777778, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0419921875, ""benign_expansion"": 0.1826171875, ""contraction"": 0.5390625, ""inflationary_expansion"": 0.0966796875, ""mixed"": 0.1396484375}",contraction
initial_release,expanding_robust_z__policy__equal__sensitive,2025-11-30,-0.6326472833430739,-0.6647389407315647,-1.1959464968057714,-2.0,1.2219343547619301,-1.0873346713058492,0.38412429072231896,-1.0972719329935567,1.1236489925248854,hard_landing_risk,contraction,0.1492317735112474,0.3131337504397996,1.2091350265714358,-0.48341550983182646,-0.3516051902917651,0.013188529765664384,demand_slowdown,contraction,"{""balanced_expansion"": 0.1025390625, ""demand_slowdown"": 0.365234375, ""disinflationary_expansion"": 0.1669921875, ""hard_landing_risk"": 0.1640625, ""mixed_transition"": 0.1201171875, ""overheating"": 0.0068359375, ""reflation"": 0.0439453125, ""stagflation_risk"": 0.0302734375}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.6666666666666666, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.3333333333333333, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0302734375, ""benign_expansion"": 0.26953125, ""contraction"": 0.529296875, ""inflationary_expansion"": 0.05078125, ""mixed"": 0.1201171875}",contraction
initial_release,expanding_robust_z__policy__equal__sensitive,2025-12-31,-0.6326472833430739,0.2588574173758437,-0.5812744840997595,-2.0,1.191084690611389,-1.0529889019791732,0.40904343444783975,-0.9252974071769511,1.2502027067885448,hard_landing_risk,contraction,-0.07758410985689079,-0.5808301511415104,0.8250262003839176,-0.7102313931999646,-0.3219727337656667,0.24375171628415815,demand_slowdown,contraction,"{""balanced_expansion"": 0.1044921875, ""demand_slowdown"": 0.494140625, ""disinflationary_expansion"": 0.134765625, ""hard_landing_risk"": 0.1015625, ""mixed_transition"": 0.091796875, ""overheating"": 0.0068359375, ""reflation"": 0.0361328125, ""stagflation_risk"": 0.0302734375}",contraction,mixed_transition,0.5555555555555556,0.11111111111111116,True,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.5555555555555556, ""inflationary_expansion"": 0.0, ""mixed"": 0.4444444444444444}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.3333333333333333, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.2222222222222222, ""mixed_transition"": 0.4444444444444444, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0302734375, ""benign_expansion"": 0.2392578125, ""contraction"": 0.595703125, ""inflationary_expansion"": 0.04296875, ""mixed"": 0.091796875}",contraction
initial_release,expanding_robust_z__policy__equal__sensitive,2026-01-31,-0.32500160735260103,0.24119651430858274,-0.12672796389068505,-1.6582458202625217,1.5254942883205405,-0.8944416434251827,0.5648592204950178,-1.2642721052859136,0.8780844305904079,balanced_expansion,benign_expansion,0.2586258413816105,-0.40598772577366515,-0.16011454603113037,-0.06637576597099054,-0.16479121146508244,-0.2868425099218154,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.1435546875, ""demand_slowdown"": 0.2470703125, ""disinflationary_expansion"": 0.173828125, ""hard_landing_risk"": 0.1396484375, ""mixed_transition"": 0.1611328125, ""overheating"": 0.0068359375, ""reflation"": 0.09765625, ""stagflation_risk"": 0.0302734375}",benign_expansion,balanced_expansion,0.48148148148148145,0.2222222222222222,True,"[""contraction"", ""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.48148148148148145, ""contraction"": 0.25925925925925924, ""inflationary_expansion"": 0.0, ""mixed"": 0.25925925925925924}","{""balanced_expansion"": 0.48148148148148145, ""demand_slowdown"": 0.25925925925925924, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.25925925925925924, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0302734375, ""benign_expansion"": 0.3173828125, ""contraction"": 0.38671875, ""inflationary_expansion"": 0.1044921875, ""mixed"": 0.1611328125}",contraction
initial_release,expanding_robust_z__policy__equal__sensitive,2026-02-28,-0.32500160735260103,0.2307603147881852,-0.5986297933276705,-1.4701873290022354,1.6167789517844031,-0.6942530348579325,0.7868200397339772,-1.0191380264334402,1.2259559915273706,balanced_expansion,benign_expansion,0.3982974187436849,-0.18447681235016286,0.7058854600752288,0.07329581139108389,0.046283502438022345,0.1072556667475583,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.15625, ""demand_slowdown"": 0.23046875, ""disinflationary_expansion"": 0.15234375, ""hard_landing_risk"": 0.103515625, ""mixed_transition"": 0.1337890625, ""overheating"": 0.033203125, ""reflation"": 0.1455078125, ""stagflation_risk"": 0.044921875}",mixed,mixed_transition,0.48148148148148145,0.2222222222222222,True,"[""benign_expansion"", ""contraction""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.25925925925925924, ""contraction"": 0.25925925925925924, ""inflationary_expansion"": 0.0, ""mixed"": 0.48148148148148145}","{""balanced_expansion"": 0.25925925925925924, ""demand_slowdown"": 0.25925925925925924, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.48148148148148145, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.044921875, ""benign_expansion"": 0.30859375, ""contraction"": 0.333984375, ""inflationary_expansion"": 0.1787109375, ""mixed"": 0.1337890625}",contraction
initial_release,expanding_robust_z__policy__equal__sensitive,2026-03-31,-0.32500160735260103,0.47507260720929967,-0.48153025780476305,-1.211078781630683,1.653677395120136,-0.61980655790798,0.8919967996024118,-1.2644596982901968,0.7093559615097218,balanced_expansion,benign_expansion,0.5463009140973276,-0.3389774863620837,-0.005486065072234425,0.22129930674472656,0.13609512084721598,-0.4870163228769975,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.123046875, ""demand_slowdown"": 0.1591796875, ""disinflationary_expansion"": 0.12890625, ""hard_landing_risk"": 0.125, ""mixed_transition"": 0.2177734375, ""overheating"": 0.0205078125, ""reflation"": 0.1943359375, ""stagflation_risk"": 0.03125}",mixed,mixed_transition,0.7160493827160493,0.4691358024691358,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.24691358024691357, ""contraction"": 0.037037037037037035, ""inflationary_expansion"": 0.0, ""mixed"": 0.7160493827160493}","{""balanced_expansion"": 0.24691358024691357, ""demand_slowdown"": 0.037037037037037035, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.7160493827160493, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.03125, ""benign_expansion"": 0.251953125, ""contraction"": 0.2841796875, ""inflationary_expansion"": 0.21484375, ""mixed"": 0.2177734375}",contraction
latest_revised,expanding_robust_z__policy__equal__sensitive,2020-02-29,-2.0,-0.05477482359360658,1.6352493633311092,-1.16825691570391,1.826971671353625,-1.2361279490840893,0.7882723601576347,-0.9042301759773208,1.7640751163699666,demand_slowdown,contraction,2.3293573778248575,-0.20487739830694823,-1.1484888142753098,0.3293573778248575,-0.2596522219005548,0.4867605490557994,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.0859375, ""demand_slowdown"": 0.197265625, ""disinflationary_expansion"": 0.306640625, ""hard_landing_risk"": 0.03515625, ""mixed_transition"": 0.1728515625, ""overheating"": 0.05078125, ""reflation"": 0.1201171875, ""stagflation_risk"": 0.03125}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 1.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.03125, ""benign_expansion"": 0.392578125, ""contraction"": 0.232421875, ""inflationary_expansion"": 0.1708984375, ""mixed"": 0.1728515625}",benign_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2020-03-31,-2.0,-2.0,0.0333333335299999,-0.8461286633118275,1.9079263554709196,-1.2840096927936049,0.26765002596337645,0.3987070533786882,0.5243583708963194,demand_slowdown,contraction,2.530898846079546,1.2534057412977302,0.42819937860750396,0.5308988460795461,-0.7465942587022698,0.46153271213750385,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.10546875, ""demand_slowdown"": 0.248046875, ""disinflationary_expansion"": 0.5517578125, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.05859375, ""overheating"": 0.0107421875, ""reflation"": 0.0234375, ""stagflation_risk"": 0.001953125}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 1.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.001953125, ""benign_expansion"": 0.6572265625, ""contraction"": 0.248046875, ""inflationary_expansion"": 0.0341796875, ""mixed"": 0.05859375}",benign_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2020-04-30,-2.0,-2.0,-0.6666666663999999,-2.0,-2.0,-2.0,-1.5622238378399091,-1.226167136338003,0.2630711158430499,hard_landing_risk,contraction,0.0,0.07209676133086318,0.25988716286252167,-2.0,-1.9279032386691368,-0.40677950353747827,demand_slowdown,contraction,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.5673828125, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.4326171875, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.5555555555555556, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.4444444444444444, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}",contraction
latest_revised,expanding_robust_z__policy__equal__sensitive,2020-05-31,-2.0,-1.2583442525346271,-0.6666666668,-2.0,-2.0,-1.7429035983413346,-0.25956141802747235,-2.0,-0.6666666663999999,hard_landing_risk,contraction,0.0,0.09403172101825508,-0.7086646321797857,-2.0,-1.164312531516372,-1.3753312989797857,hard_landing_risk,contraction,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0615234375, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.9384765625, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.5555555555555556, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.4444444444444444, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}",contraction
latest_revised,expanding_robust_z__policy__equal__sensitive,2020-06-30,-2.0,0.4072309301348703,-0.6666666668,-2.0,-2.0,-1.0624849916462435,0.7398436714983072,-0.6666666668,-0.6666666668,hard_landing_risk,contraction,0.0,-0.5333329308760911,0.0,-2.0,-0.12610200074122088,-0.6666666668,hard_landing_risk,contraction,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 1.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",mixed,mixed_transition,0.5555555555555556,0.11111111111111116,True,"[""contraction""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.4444444444444444, ""inflationary_expansion"": 0.0, ""mixed"": 0.5555555555555556}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.4444444444444444, ""mixed_transition"": 0.5555555555555556, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}",contraction
latest_revised,expanding_robust_z__policy__equal__sensitive,2020-07-31,2.0,1.907883758425183,-0.6666666668,2.0,2.0,0.04380775192525714,1.7726835225511501,-0.6666666668,0.3964936446690821,reflation,inflationary_expansion,0.0,-0.7384061494456515,0.0,2.0,1.1694776089795316,-0.6666666668,reflation,inflationary_expansion,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.01953125, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.03515625, ""overheating"": 0.0078125, ""reflation"": 0.9375, ""stagflation_risk"": 0.0}",inflationary_expansion,reflation,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 1.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 1.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.01953125, ""contraction"": 0.0, ""inflationary_expansion"": 0.9453125, ""mixed"": 0.03515625}",inflationary_expansion
